,Position,Longitude1 ,Latitude1 ,temp_anom,time,Longitude,Latitude,points,year
2557,POINT (-111 33),-111,33,0.6737099886,1933-05-01,-111.001,33.001,-0.001,1933
2558,POINT (-111 33),-111,33,1.241410017,1933-08-01,-111.001,33.001,-0.001,1933
2563,POINT (-113 33),-113,33,0.6737099886,1933-05-01,-113.001,33.001,-0.001,1933
2564,POINT (-113 33),-113,33,1.241410017,1933-08-01,-113.001,33.001,-0.001,1933
2569,POINT (-115 33),-115,33,0.6737099886,1933-05-01,-115.001,33.001,-0.001,1933
2570,POINT (-115 33),-115,33,1.241410017,1933-08-01,-115.001,33.001,-0.001,1933
2575,POINT (-117 33),-117,33,0.6737099886,1933-05-01,-117.001,33.001,-0.001,1933
2576,POINT (-117 33),-117,33,1.241410017,1933-08-01,-117.001,33.001,-0.001,1933
2469,POINT (-81 33),-81,33,1.794950604,1934-12-01,-81.001,33.001,-0.001,1934
2475,POINT (-83 33),-83,33,1.794950604,1934-12-01,-83.001,33.001,-0.001,1934
2481,POINT (-85 33),-85,33,1.794950604,1934-12-01,-85.001,33.001,-0.001,1934
2487,POINT (-87 33),-87,33,1.794950604,1934-12-01,-87.001,33.001,-0.001,1934
2493,POINT (-89 33),-89,33,1.794950604,1934-12-01,-89.001,33.001,-0.001,1934
2499,POINT (-91 33),-91,33,1.794950604,1934-12-01,-91.001,33.001,-0.001,1934
2505,POINT (-93 33),-93,33,1.794950604,1934-12-01,-93.001,33.001,-0.001,1934
2511,POINT (-95 33),-95,33,1.794950604,1934-12-01,-95.001,33.001,-0.001,1934
2517,POINT (-97 33),-97,33,1.794950604,1934-12-01,-97.001,33.001,-0.001,1934
2523,POINT (-99 33),-99,33,1.794950604,1934-12-01,-99.001,33.001,-0.001,1934
2529,POINT (-101 33),-101,33,1.794950604,1934-12-01,-101.001,33.001,-0.001,1934
2535,POINT (-103 33),-103,33,1.794950604,1934-12-01,-103.001,33.001,-0.001,1934
2541,POINT (-105 33),-105,33,1.794950604,1934-12-01,-105.001,33.001,-0.001,1934
2547,POINT (-107 33),-107,33,1.794950604,1934-12-01,-107.001,33.001,-0.001,1934
2553,POINT (-109 33),-109,33,1.794950604,1934-12-01,-109.001,33.001,-0.001,1934
2559,POINT (-111 33),-111,33,1.794950604,1934-12-01,-111.001,33.001,-0.001,1934
2565,POINT (-113 33),-113,33,1.794950604,1934-12-01,-113.001,33.001,-0.001,1934
2571,POINT (-115 33),-115,33,1.794950604,1934-12-01,-115.001,33.001,-0.001,1934
2577,POINT (-117 33),-117,33,1.794950604,1934-12-01,-117.001,33.001,-0.001,1934
2,POINT (-155 71),-155,71,0.4245293438,1936-01-01,-155.001,71.001,-0.001,1936
11,POINT (-157 71),-157,71,0.4245293438,1936-01-01,-157.001,71.001,-0.001,1936
22,POINT (-143 69),-143,69,9.209999999999999e-05,1940-06-01,-143.001,69.001,-0.001,1940
68,POINT (-143 67),-143,67,1.830500007,1941-01-01,-143.001,67.001,-0.001,1941
77,POINT (-145 67),-145,67,1.830500007,1941-01-01,-145.001,67.001,-0.001,1941
86,POINT (-147 67),-147,67,1.830500007,1941-01-01,-147.001,67.001,-0.001,1941
95,POINT (-149 67),-149,67,1.830500007,1941-01-01,-149.001,67.001,-0.001,1941
104,POINT (-151 67),-151,67,1.830500007,1941-01-01,-151.001,67.001,-0.001,1941
113,POINT (-153 67),-153,67,1.830500007,1941-01-01,-153.001,67.001,-0.001,1941
122,POINT (-155 67),-155,67,1.830500007,1941-01-01,-155.001,67.001,-0.001,1941
131,POINT (-157 67),-157,67,1.830500007,1941-01-01,-157.001,67.001,-0.001,1941
140,POINT (-159 67),-159,67,1.830500007,1941-01-01,-159.001,67.001,-0.001,1941
149,POINT (-161 67),-161,67,1.830500007,1941-01-01,-161.001,67.001,-0.001,1941
158,POINT (-143 65),-143,65,1.804141045,1941-01-01,-143.001,65.001,-0.001,1941
167,POINT (-145 65),-145,65,1.804141045,1941-01-01,-145.001,65.001,-0.001,1941
176,POINT (-147 65),-147,65,1.804141045,1941-01-01,-147.001,65.001,-0.001,1941
185,POINT (-149 65),-149,65,1.804141045,1941-01-01,-149.001,65.001,-0.001,1941
194,POINT (-151 65),-151,65,1.804141045,1941-01-01,-151.001,65.001,-0.001,1941
203,POINT (-153 65),-153,65,1.804141045,1941-01-01,-153.001,65.001,-0.001,1941
212,POINT (-155 65),-155,65,1.804141045,1941-01-01,-155.001,65.001,-0.001,1941
221,POINT (-157 65),-157,65,1.804141045,1941-01-01,-157.001,65.001,-0.001,1941
230,POINT (-159 65),-159,65,1.804141045,1941-01-01,-159.001,65.001,-0.001,1941
239,POINT (-161 65),-161,65,1.804141045,1941-01-01,-161.001,65.001,-0.001,1941
248,POINT (-163 65),-163,65,1.804141045,1941-01-01,-163.001,65.001,-0.001,1941
257,POINT (-165 65),-165,65,1.804141045,1941-01-01,-165.001,65.001,-0.001,1941
492,POINT (-69 47),-69,47,1.023072481,1941-07-01,-69.001,47.001,-0.001,1941
493,POINT (-69 47),-69,47,1.112165689,1941-08-01,-69.001,47.001,-0.001,1941
500,POINT (-87 47),-87,47,1.023072481,1941-07-01,-87.001,47.001,-0.001,1941
501,POINT (-87 47),-87,47,1.112165689,1941-08-01,-87.001,47.001,-0.001,1941
508,POINT (-89 47),-89,47,1.023072481,1941-07-01,-89.001,47.001,-0.001,1941
509,POINT (-89 47),-89,47,1.112165689,1941-08-01,-89.001,47.001,-0.001,1941
516,POINT (-91 47),-91,47,1.023072481,1941-07-01,-91.001,47.001,-0.001,1941
517,POINT (-91 47),-91,47,1.112165689,1941-08-01,-91.001,47.001,-0.001,1941
524,POINT (-93 47),-93,47,1.023072481,1941-07-01,-93.001,47.001,-0.001,1941
525,POINT (-93 47),-93,47,1.112165689,1941-08-01,-93.001,47.001,-0.001,1941
532,POINT (-95 47),-95,47,1.023072481,1941-07-01,-95.001,47.001,-0.001,1941
533,POINT (-95 47),-95,47,1.112165689,1941-08-01,-95.001,47.001,-0.001,1941
540,POINT (-97 47),-97,47,1.023072481,1941-07-01,-97.001,47.001,-0.001,1941
541,POINT (-97 47),-97,47,1.112165689,1941-08-01,-97.001,47.001,-0.001,1941
548,POINT (-99 47),-99,47,1.023072481,1941-07-01,-99.001,47.001,-0.001,1941
549,POINT (-99 47),-99,47,1.112165689,1941-08-01,-99.001,47.001,-0.001,1941
556,POINT (-101 47),-101,47,1.023072481,1941-07-01,-101.001,47.001,-0.001,1941
557,POINT (-101 47),-101,47,1.112165689,1941-08-01,-101.001,47.001,-0.001,1941
564,POINT (-103 47),-103,47,1.023072481,1941-07-01,-103.001,47.001,-0.001,1941
565,POINT (-103 47),-103,47,1.112165689,1941-08-01,-103.001,47.001,-0.001,1941
572,POINT (-105 47),-105,47,1.023072481,1941-07-01,-105.001,47.001,-0.001,1941
573,POINT (-105 47),-105,47,1.112165689,1941-08-01,-105.001,47.001,-0.001,1941
580,POINT (-107 47),-107,47,1.023072481,1941-07-01,-107.001,47.001,-0.001,1941
581,POINT (-107 47),-107,47,1.112165689,1941-08-01,-107.001,47.001,-0.001,1941
588,POINT (-109 47),-109,47,1.023072481,1941-07-01,-109.001,47.001,-0.001,1941
589,POINT (-109 47),-109,47,1.112165689,1941-08-01,-109.001,47.001,-0.001,1941
596,POINT (-111 47),-111,47,1.023072481,1941-07-01,-111.001,47.001,-0.001,1941
597,POINT (-111 47),-111,47,1.112165689,1941-08-01,-111.001,47.001,-0.001,1941
604,POINT (-113 47),-113,47,1.023072481,1941-07-01,-113.001,47.001,-0.001,1941
605,POINT (-113 47),-113,47,1.112165689,1941-08-01,-113.001,47.001,-0.001,1941
612,POINT (-115 47),-115,47,1.023072481,1941-07-01,-115.001,47.001,-0.001,1941
613,POINT (-115 47),-115,47,1.112165689,1941-08-01,-115.001,47.001,-0.001,1941
620,POINT (-117 47),-117,47,1.023072481,1941-07-01,-117.001,47.001,-0.001,1941
621,POINT (-117 47),-117,47,1.112165689,1941-08-01,-117.001,47.001,-0.001,1941
628,POINT (-119 47),-119,47,1.023072481,1941-07-01,-119.001,47.001,-0.001,1941
629,POINT (-119 47),-119,47,1.112165689,1941-08-01,-119.001,47.001,-0.001,1941
636,POINT (-121 47),-121,47,1.023072481,1941-07-01,-121.001,47.001,-0.001,1941
637,POINT (-121 47),-121,47,1.112165689,1941-08-01,-121.001,47.001,-0.001,1941
644,POINT (-123 47),-123,47,1.023072481,1941-07-01,-123.001,47.001,-0.001,1941
645,POINT (-123 47),-123,47,1.112165689,1941-08-01,-123.001,47.001,-0.001,1941
1153,POINT (-75 41),-75,41,0.7149729133,1941-05-01,-75.001,41.001,-0.001,1941
1154,POINT (-75 41),-75,41,0.7203372717,1941-06-01,-75.001,41.001,-0.001,1941
1155,POINT (-75 41),-75,41,1.060989857,1941-07-01,-75.001,41.001,-0.001,1941
1156,POINT (-75 41),-75,41,1.153890371,1941-08-01,-75.001,41.001,-0.001,1941
1157,POINT (-75 41),-75,41,1.217826486,1941-11-01,-75.001,41.001,-0.001,1941
1158,POINT (-75 41),-75,41,1.231318593,1941-12-01,-75.001,41.001,-0.001,1941
1169,POINT (-77 41),-77,41,0.7149729133,1941-05-01,-77.001,41.001,-0.001,1941
1170,POINT (-77 41),-77,41,0.7203372717,1941-06-01,-77.001,41.001,-0.001,1941
1171,POINT (-77 41),-77,41,1.060989857,1941-07-01,-77.001,41.001,-0.001,1941
1172,POINT (-77 41),-77,41,1.153890371,1941-08-01,-77.001,41.001,-0.001,1941
1173,POINT (-77 41),-77,41,1.217826486,1941-11-01,-77.001,41.001,-0.001,1941
1174,POINT (-77 41),-77,41,1.231318593,1941-12-01,-77.001,41.001,-0.001,1941
1185,POINT (-79 41),-79,41,0.7149729133,1941-05-01,-79.001,41.001,-0.001,1941
1186,POINT (-79 41),-79,41,0.7203372717,1941-06-01,-79.001,41.001,-0.001,1941
1187,POINT (-79 41),-79,41,1.060989857,1941-07-01,-79.001,41.001,-0.001,1941
1188,POINT (-79 41),-79,41,1.153890371,1941-08-01,-79.001,41.001,-0.001,1941
1189,POINT (-79 41),-79,41,1.217826486,1941-11-01,-79.001,41.001,-0.001,1941
1190,POINT (-79 41),-79,41,1.231318593,1941-12-01,-79.001,41.001,-0.001,1941
1201,POINT (-81 41),-81,41,0.7149729133,1941-05-01,-81.001,41.001,-0.001,1941
1202,POINT (-81 41),-81,41,0.7203372717,1941-06-01,-81.001,41.001,-0.001,1941
1203,POINT (-81 41),-81,41,1.060989857,1941-07-01,-81.001,41.001,-0.001,1941
1204,POINT (-81 41),-81,41,1.153890371,1941-08-01,-81.001,41.001,-0.001,1941
1205,POINT (-81 41),-81,41,1.217826486,1941-11-01,-81.001,41.001,-0.001,1941
1206,POINT (-81 41),-81,41,1.231318593,1941-12-01,-81.001,41.001,-0.001,1941
1217,POINT (-83 41),-83,41,0.7149729133,1941-05-01,-83.001,41.001,-0.001,1941
1218,POINT (-83 41),-83,41,0.7203372717,1941-06-01,-83.001,41.001,-0.001,1941
1219,POINT (-83 41),-83,41,1.060989857,1941-07-01,-83.001,41.001,-0.001,1941
1220,POINT (-83 41),-83,41,1.153890371,1941-08-01,-83.001,41.001,-0.001,1941
1221,POINT (-83 41),-83,41,1.217826486,1941-11-01,-83.001,41.001,-0.001,1941
1222,POINT (-83 41),-83,41,1.231318593,1941-12-01,-83.001,41.001,-0.001,1941
1233,POINT (-85 41),-85,41,0.7149729133,1941-05-01,-85.001,41.001,-0.001,1941
1234,POINT (-85 41),-85,41,0.7203372717,1941-06-01,-85.001,41.001,-0.001,1941
1235,POINT (-85 41),-85,41,1.060989857,1941-07-01,-85.001,41.001,-0.001,1941
1236,POINT (-85 41),-85,41,1.153890371,1941-08-01,-85.001,41.001,-0.001,1941
1237,POINT (-85 41),-85,41,1.217826486,1941-11-01,-85.001,41.001,-0.001,1941
1238,POINT (-85 41),-85,41,1.231318593,1941-12-01,-85.001,41.001,-0.001,1941
1249,POINT (-87 41),-87,41,0.7149729133,1941-05-01,-87.001,41.001,-0.001,1941
1250,POINT (-87 41),-87,41,0.7203372717,1941-06-01,-87.001,41.001,-0.001,1941
1251,POINT (-87 41),-87,41,1.060989857,1941-07-01,-87.001,41.001,-0.001,1941
1252,POINT (-87 41),-87,41,1.153890371,1941-08-01,-87.001,41.001,-0.001,1941
1253,POINT (-87 41),-87,41,1.217826486,1941-11-01,-87.001,41.001,-0.001,1941
1254,POINT (-87 41),-87,41,1.231318593,1941-12-01,-87.001,41.001,-0.001,1941
1265,POINT (-89 41),-89,41,0.7149729133,1941-05-01,-89.001,41.001,-0.001,1941
1266,POINT (-89 41),-89,41,0.7203372717,1941-06-01,-89.001,41.001,-0.001,1941
1267,POINT (-89 41),-89,41,1.060989857,1941-07-01,-89.001,41.001,-0.001,1941
1268,POINT (-89 41),-89,41,1.153890371,1941-08-01,-89.001,41.001,-0.001,1941
1269,POINT (-89 41),-89,41,1.217826486,1941-11-01,-89.001,41.001,-0.001,1941
1270,POINT (-89 41),-89,41,1.231318593,1941-12-01,-89.001,41.001,-0.001,1941
1281,POINT (-91 41),-91,41,0.7149729133,1941-05-01,-91.001,41.001,-0.001,1941
1282,POINT (-91 41),-91,41,0.7203372717,1941-06-01,-91.001,41.001,-0.001,1941
1283,POINT (-91 41),-91,41,1.060989857,1941-07-01,-91.001,41.001,-0.001,1941
1284,POINT (-91 41),-91,41,1.153890371,1941-08-01,-91.001,41.001,-0.001,1941
1285,POINT (-91 41),-91,41,1.217826486,1941-11-01,-91.001,41.001,-0.001,1941
1286,POINT (-91 41),-91,41,1.231318593,1941-12-01,-91.001,41.001,-0.001,1941
1297,POINT (-93 41),-93,41,0.7149729133,1941-05-01,-93.001,41.001,-0.001,1941
1298,POINT (-93 41),-93,41,0.7203372717,1941-06-01,-93.001,41.001,-0.001,1941
1299,POINT (-93 41),-93,41,1.060989857,1941-07-01,-93.001,41.001,-0.001,1941
1300,POINT (-93 41),-93,41,1.153890371,1941-08-01,-93.001,41.001,-0.001,1941
1301,POINT (-93 41),-93,41,1.217826486,1941-11-01,-93.001,41.001,-0.001,1941
1302,POINT (-93 41),-93,41,1.231318593,1941-12-01,-93.001,41.001,-0.001,1941
1313,POINT (-95 41),-95,41,0.7149729133,1941-05-01,-95.001,41.001,-0.001,1941
1314,POINT (-95 41),-95,41,0.7203372717,1941-06-01,-95.001,41.001,-0.001,1941
1315,POINT (-95 41),-95,41,1.060989857,1941-07-01,-95.001,41.001,-0.001,1941
1316,POINT (-95 41),-95,41,1.153890371,1941-08-01,-95.001,41.001,-0.001,1941
1317,POINT (-95 41),-95,41,1.217826486,1941-11-01,-95.001,41.001,-0.001,1941
1318,POINT (-95 41),-95,41,1.231318593,1941-12-01,-95.001,41.001,-0.001,1941
1329,POINT (-97 41),-97,41,0.7149729133,1941-05-01,-97.001,41.001,-0.001,1941
1330,POINT (-97 41),-97,41,0.7203372717,1941-06-01,-97.001,41.001,-0.001,1941
1331,POINT (-97 41),-97,41,1.060989857,1941-07-01,-97.001,41.001,-0.001,1941
1332,POINT (-97 41),-97,41,1.153890371,1941-08-01,-97.001,41.001,-0.001,1941
1333,POINT (-97 41),-97,41,1.217826486,1941-11-01,-97.001,41.001,-0.001,1941
1334,POINT (-97 41),-97,41,1.231318593,1941-12-01,-97.001,41.001,-0.001,1941
1345,POINT (-99 41),-99,41,0.7149729133,1941-05-01,-99.001,41.001,-0.001,1941
1346,POINT (-99 41),-99,41,0.7203372717,1941-06-01,-99.001,41.001,-0.001,1941
1347,POINT (-99 41),-99,41,1.060989857,1941-07-01,-99.001,41.001,-0.001,1941
1348,POINT (-99 41),-99,41,1.153890371,1941-08-01,-99.001,41.001,-0.001,1941
1349,POINT (-99 41),-99,41,1.217826486,1941-11-01,-99.001,41.001,-0.001,1941
1350,POINT (-99 41),-99,41,1.231318593,1941-12-01,-99.001,41.001,-0.001,1941
1361,POINT (-101 41),-101,41,0.7149729133,1941-05-01,-101.001,41.001,-0.001,1941
1362,POINT (-101 41),-101,41,0.7203372717,1941-06-01,-101.001,41.001,-0.001,1941
1363,POINT (-101 41),-101,41,1.060989857,1941-07-01,-101.001,41.001,-0.001,1941
1364,POINT (-101 41),-101,41,1.153890371,1941-08-01,-101.001,41.001,-0.001,1941
1365,POINT (-101 41),-101,41,1.217826486,1941-11-01,-101.001,41.001,-0.001,1941
1366,POINT (-101 41),-101,41,1.231318593,1941-12-01,-101.001,41.001,-0.001,1941
1377,POINT (-103 41),-103,41,0.7149729133,1941-05-01,-103.001,41.001,-0.001,1941
1378,POINT (-103 41),-103,41,0.7203372717,1941-06-01,-103.001,41.001,-0.001,1941
1379,POINT (-103 41),-103,41,1.060989857,1941-07-01,-103.001,41.001,-0.001,1941
1380,POINT (-103 41),-103,41,1.153890371,1941-08-01,-103.001,41.001,-0.001,1941
1381,POINT (-103 41),-103,41,1.217826486,1941-11-01,-103.001,41.001,-0.001,1941
1382,POINT (-103 41),-103,41,1.231318593,1941-12-01,-103.001,41.001,-0.001,1941
1393,POINT (-105 41),-105,41,0.7149729133,1941-05-01,-105.001,41.001,-0.001,1941
1394,POINT (-105 41),-105,41,0.7203372717,1941-06-01,-105.001,41.001,-0.001,1941
1395,POINT (-105 41),-105,41,1.060989857,1941-07-01,-105.001,41.001,-0.001,1941
1396,POINT (-105 41),-105,41,1.153890371,1941-08-01,-105.001,41.001,-0.001,1941
1397,POINT (-105 41),-105,41,1.217826486,1941-11-01,-105.001,41.001,-0.001,1941
1398,POINT (-105 41),-105,41,1.231318593,1941-12-01,-105.001,41.001,-0.001,1941
1409,POINT (-107 41),-107,41,0.7149729133,1941-05-01,-107.001,41.001,-0.001,1941
1410,POINT (-107 41),-107,41,0.7203372717,1941-06-01,-107.001,41.001,-0.001,1941
1411,POINT (-107 41),-107,41,1.060989857,1941-07-01,-107.001,41.001,-0.001,1941
1412,POINT (-107 41),-107,41,1.153890371,1941-08-01,-107.001,41.001,-0.001,1941
1413,POINT (-107 41),-107,41,1.217826486,1941-11-01,-107.001,41.001,-0.001,1941
1414,POINT (-107 41),-107,41,1.231318593,1941-12-01,-107.001,41.001,-0.001,1941
1425,POINT (-109 41),-109,41,0.7149729133,1941-05-01,-109.001,41.001,-0.001,1941
1426,POINT (-109 41),-109,41,0.7203372717,1941-06-01,-109.001,41.001,-0.001,1941
1427,POINT (-109 41),-109,41,1.060989857,1941-07-01,-109.001,41.001,-0.001,1941
1428,POINT (-109 41),-109,41,1.153890371,1941-08-01,-109.001,41.001,-0.001,1941
1429,POINT (-109 41),-109,41,1.217826486,1941-11-01,-109.001,41.001,-0.001,1941
1430,POINT (-109 41),-109,41,1.231318593,1941-12-01,-109.001,41.001,-0.001,1941
1441,POINT (-111 41),-111,41,0.7149729133,1941-05-01,-111.001,41.001,-0.001,1941
1442,POINT (-111 41),-111,41,0.7203372717,1941-06-01,-111.001,41.001,-0.001,1941
1443,POINT (-111 41),-111,41,1.060989857,1941-07-01,-111.001,41.001,-0.001,1941
1444,POINT (-111 41),-111,41,1.153890371,1941-08-01,-111.001,41.001,-0.001,1941
1445,POINT (-111 41),-111,41,1.217826486,1941-11-01,-111.001,41.001,-0.001,1941
1446,POINT (-111 41),-111,41,1.231318593,1941-12-01,-111.001,41.001,-0.001,1941
1457,POINT (-113 41),-113,41,0.7149729133,1941-05-01,-113.001,41.001,-0.001,1941
1458,POINT (-113 41),-113,41,0.7203372717,1941-06-01,-113.001,41.001,-0.001,1941
1459,POINT (-113 41),-113,41,1.060989857,1941-07-01,-113.001,41.001,-0.001,1941
1460,POINT (-113 41),-113,41,1.153890371,1941-08-01,-113.001,41.001,-0.001,1941
1461,POINT (-113 41),-113,41,1.217826486,1941-11-01,-113.001,41.001,-0.001,1941
1462,POINT (-113 41),-113,41,1.231318593,1941-12-01,-113.001,41.001,-0.001,1941
1473,POINT (-115 41),-115,41,0.7149729133,1941-05-01,-115.001,41.001,-0.001,1941
1474,POINT (-115 41),-115,41,0.7203372717,1941-06-01,-115.001,41.001,-0.001,1941
1475,POINT (-115 41),-115,41,1.060989857,1941-07-01,-115.001,41.001,-0.001,1941
1476,POINT (-115 41),-115,41,1.153890371,1941-08-01,-115.001,41.001,-0.001,1941
1477,POINT (-115 41),-115,41,1.217826486,1941-11-01,-115.001,41.001,-0.001,1941
1478,POINT (-115 41),-115,41,1.231318593,1941-12-01,-115.001,41.001,-0.001,1941
1489,POINT (-117 41),-117,41,0.7149729133,1941-05-01,-117.001,41.001,-0.001,1941
1490,POINT (-117 41),-117,41,0.7203372717,1941-06-01,-117.001,41.001,-0.001,1941
1491,POINT (-117 41),-117,41,1.060989857,1941-07-01,-117.001,41.001,-0.001,1941
1492,POINT (-117 41),-117,41,1.153890371,1941-08-01,-117.001,41.001,-0.001,1941
1493,POINT (-117 41),-117,41,1.217826486,1941-11-01,-117.001,41.001,-0.001,1941
1494,POINT (-117 41),-117,41,1.231318593,1941-12-01,-117.001,41.001,-0.001,1941
1505,POINT (-119 41),-119,41,0.7149729133,1941-05-01,-119.001,41.001,-0.001,1941
1506,POINT (-119 41),-119,41,0.7203372717,1941-06-01,-119.001,41.001,-0.001,1941
1507,POINT (-119 41),-119,41,1.060989857,1941-07-01,-119.001,41.001,-0.001,1941
1508,POINT (-119 41),-119,41,1.153890371,1941-08-01,-119.001,41.001,-0.001,1941
1509,POINT (-119 41),-119,41,1.217826486,1941-11-01,-119.001,41.001,-0.001,1941
1510,POINT (-119 41),-119,41,1.231318593,1941-12-01,-119.001,41.001,-0.001,1941
1521,POINT (-121 41),-121,41,0.7149729133,1941-05-01,-121.001,41.001,-0.001,1941
1522,POINT (-121 41),-121,41,0.7203372717,1941-06-01,-121.001,41.001,-0.001,1941
1523,POINT (-121 41),-121,41,1.060989857,1941-07-01,-121.001,41.001,-0.001,1941
1524,POINT (-121 41),-121,41,1.153890371,1941-08-01,-121.001,41.001,-0.001,1941
1525,POINT (-121 41),-121,41,1.217826486,1941-11-01,-121.001,41.001,-0.001,1941
1526,POINT (-121 41),-121,41,1.231318593,1941-12-01,-121.001,41.001,-0.001,1941
1537,POINT (-123 41),-123,41,0.7149729133,1941-05-01,-123.001,41.001,-0.001,1941
1538,POINT (-123 41),-123,41,0.7203372717,1941-06-01,-123.001,41.001,-0.001,1941
1539,POINT (-123 41),-123,41,1.060989857,1941-07-01,-123.001,41.001,-0.001,1941
1540,POINT (-123 41),-123,41,1.153890371,1941-08-01,-123.001,41.001,-0.001,1941
1541,POINT (-123 41),-123,41,1.217826486,1941-11-01,-123.001,41.001,-0.001,1941
1542,POINT (-123 41),-123,41,1.231318593,1941-12-01,-123.001,41.001,-0.001,1941
1553,POINT (-77 39),-77,39,1.257054687,1941-07-01,-77.001,39.001,-0.001,1941
1554,POINT (-77 39),-77,39,1.331632614,1941-08-01,-77.001,39.001,-0.001,1941
1555,POINT (-77 39),-77,39,1.362663627,1941-10-01,-77.001,39.001,-0.001,1941
1556,POINT (-77 39),-77,39,1.484803438,1941-11-01,-77.001,39.001,-0.001,1941
1557,POINT (-77 39),-77,39,1.588914156,1941-12-01,-77.001,39.001,-0.001,1941
1567,POINT (-79 39),-79,39,1.257054687,1941-07-01,-79.001,39.001,-0.001,1941
1568,POINT (-79 39),-79,39,1.331632614,1941-08-01,-79.001,39.001,-0.001,1941
1569,POINT (-79 39),-79,39,1.362663627,1941-10-01,-79.001,39.001,-0.001,1941
1570,POINT (-79 39),-79,39,1.484803438,1941-11-01,-79.001,39.001,-0.001,1941
1571,POINT (-79 39),-79,39,1.588914156,1941-12-01,-79.001,39.001,-0.001,1941
1581,POINT (-81 39),-81,39,1.257054687,1941-07-01,-81.001,39.001,-0.001,1941
1582,POINT (-81 39),-81,39,1.331632614,1941-08-01,-81.001,39.001,-0.001,1941
1583,POINT (-81 39),-81,39,1.362663627,1941-10-01,-81.001,39.001,-0.001,1941
1584,POINT (-81 39),-81,39,1.484803438,1941-11-01,-81.001,39.001,-0.001,1941
1585,POINT (-81 39),-81,39,1.588914156,1941-12-01,-81.001,39.001,-0.001,1941
1595,POINT (-83 39),-83,39,1.257054687,1941-07-01,-83.001,39.001,-0.001,1941
1596,POINT (-83 39),-83,39,1.331632614,1941-08-01,-83.001,39.001,-0.001,1941
1597,POINT (-83 39),-83,39,1.362663627,1941-10-01,-83.001,39.001,-0.001,1941
1598,POINT (-83 39),-83,39,1.484803438,1941-11-01,-83.001,39.001,-0.001,1941
1599,POINT (-83 39),-83,39,1.588914156,1941-12-01,-83.001,39.001,-0.001,1941
1609,POINT (-85 39),-85,39,1.257054687,1941-07-01,-85.001,39.001,-0.001,1941
1610,POINT (-85 39),-85,39,1.331632614,1941-08-01,-85.001,39.001,-0.001,1941
1611,POINT (-85 39),-85,39,1.362663627,1941-10-01,-85.001,39.001,-0.001,1941
1612,POINT (-85 39),-85,39,1.484803438,1941-11-01,-85.001,39.001,-0.001,1941
1613,POINT (-85 39),-85,39,1.588914156,1941-12-01,-85.001,39.001,-0.001,1941
1623,POINT (-87 39),-87,39,1.257054687,1941-07-01,-87.001,39.001,-0.001,1941
1624,POINT (-87 39),-87,39,1.331632614,1941-08-01,-87.001,39.001,-0.001,1941
1625,POINT (-87 39),-87,39,1.362663627,1941-10-01,-87.001,39.001,-0.001,1941
1626,POINT (-87 39),-87,39,1.484803438,1941-11-01,-87.001,39.001,-0.001,1941
1627,POINT (-87 39),-87,39,1.588914156,1941-12-01,-87.001,39.001,-0.001,1941
1637,POINT (-89 39),-89,39,1.257054687,1941-07-01,-89.001,39.001,-0.001,1941
1638,POINT (-89 39),-89,39,1.331632614,1941-08-01,-89.001,39.001,-0.001,1941
1639,POINT (-89 39),-89,39,1.362663627,1941-10-01,-89.001,39.001,-0.001,1941
1640,POINT (-89 39),-89,39,1.484803438,1941-11-01,-89.001,39.001,-0.001,1941
1641,POINT (-89 39),-89,39,1.588914156,1941-12-01,-89.001,39.001,-0.001,1941
1651,POINT (-91 39),-91,39,1.257054687,1941-07-01,-91.001,39.001,-0.001,1941
1652,POINT (-91 39),-91,39,1.331632614,1941-08-01,-91.001,39.001,-0.001,1941
1653,POINT (-91 39),-91,39,1.362663627,1941-10-01,-91.001,39.001,-0.001,1941
1654,POINT (-91 39),-91,39,1.484803438,1941-11-01,-91.001,39.001,-0.001,1941
1655,POINT (-91 39),-91,39,1.588914156,1941-12-01,-91.001,39.001,-0.001,1941
1665,POINT (-93 39),-93,39,1.257054687,1941-07-01,-93.001,39.001,-0.001,1941
1666,POINT (-93 39),-93,39,1.331632614,1941-08-01,-93.001,39.001,-0.001,1941
1667,POINT (-93 39),-93,39,1.362663627,1941-10-01,-93.001,39.001,-0.001,1941
1668,POINT (-93 39),-93,39,1.484803438,1941-11-01,-93.001,39.001,-0.001,1941
1669,POINT (-93 39),-93,39,1.588914156,1941-12-01,-93.001,39.001,-0.001,1941
1679,POINT (-95 39),-95,39,1.257054687,1941-07-01,-95.001,39.001,-0.001,1941
1680,POINT (-95 39),-95,39,1.331632614,1941-08-01,-95.001,39.001,-0.001,1941
1681,POINT (-95 39),-95,39,1.362663627,1941-10-01,-95.001,39.001,-0.001,1941
1682,POINT (-95 39),-95,39,1.484803438,1941-11-01,-95.001,39.001,-0.001,1941
1683,POINT (-95 39),-95,39,1.588914156,1941-12-01,-95.001,39.001,-0.001,1941
1693,POINT (-97 39),-97,39,1.257054687,1941-07-01,-97.001,39.001,-0.001,1941
1694,POINT (-97 39),-97,39,1.331632614,1941-08-01,-97.001,39.001,-0.001,1941
1695,POINT (-97 39),-97,39,1.362663627,1941-10-01,-97.001,39.001,-0.001,1941
1696,POINT (-97 39),-97,39,1.484803438,1941-11-01,-97.001,39.001,-0.001,1941
1697,POINT (-97 39),-97,39,1.588914156,1941-12-01,-97.001,39.001,-0.001,1941
